cycle,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled
659.0,0.01759908514202177,0.17433842642320083,-0.20402160729317936,-0.22162069243520113,0.0,0.01759908514202177,True,0.02779964005967306,0.20298459756534074,-0.2416521762481012,-0.26945181630777426,0.0,0.02779964005967306,True
660.0,0.020830995809762554,0.30024998603651865,-0.3330311827145016,-0.35386217852426416,,,False,0.02743124749970166,0.21099512459720618,-0.250004077451073,-0.27743532495077466,,,False
661.0,0.020099707735410144,0.34078984246330185,-0.37213341119383525,-0.3922331189292454,,,False,0.027633640767991408,0.2027955180809152,-0.24172393556244048,-0.2693575763304319,,,False
662.0,0.021209934548872267,0.2899591732903678,-0.3211138090360054,-0.34232374358487766,,,False,0.027623873550543077,0.2047586877909045,-0.2436997231074996,-0.2713235966580427,,,False
663.0,0.020726989599594237,0.21934837952022834,-0.24739822687923446,-0.2681252164788287,,,False,0.02773056171022803,0.20740095846759632,-0.2466538603387563,-0.27438442204898433,,,False
664.0,0.017718114228428283,0.1760351403508764,-0.2051499428027424,-0.22286805703117069,,,False,0.027549505997732426,0.21288079591836612,-0.25260211034795804,-0.28015161634569047,,,False
665.0,0.016652912940685105,0.1964781672037229,-0.2273699095828371,-0.2440228225235222,,,False,0.028015264153836983,0.21865311278195365,-0.2586477189931244,-0.28666298314696137,,,False
666.0,0.015927708737319496,0.14433916612960976,-0.17330752485259082,-0.18923523358991032,,,False,0.02812279975534071,0.21112910168277682,-0.2509527079219283,-0.279075507677269,,,False
667.0,0.019737017298006976,0.31793247475832537,-0.350549735174828,-0.370286752472835,,,False,0.028142618393603047,0.21543633476548404,-0.25561752343030686,-0.2837601418239099,,,False
668.0,0.02048739236782432,0.27447810132473965,-0.30667597428349436,-0.3271633666513187,,,False,0.02801935795440985,0.20030787110633605,-0.24012177431106213,-0.268141132265472,,,False
669.0,0.017393871273421735,0.18483287218045058,-0.21536675059847837,-0.2327606218719001,0.0,0.017393871273421735,True,0.02851796853801175,0.21570109774435978,-0.2558315554284629,-0.28434952396647467,0.0,0.02851796853801175,True
670.0,0.016810299489199293,0.18376146688148906,-0.2151482470096816,-0.2319585464988809,,,False,0.028123949539921256,0.21780316970998753,-0.25861564687158795,-0.2867395964115092,,,False
671.0,0.023061094810239935,0.19782225742928733,-0.22414501409648752,-0.24720610890672745,,,False,0.028215342348728967,0.2125684769065509,-0.2532761521078399,-0.28149149445656885,,,False
672.0,0.016065905985797935,0.1593576709631222,-0.19111857624323314,-0.20718448222903108,,,False,0.028306731888650183,0.20799672824919305,-0.2485478434396335,-0.27685457532828367,,,False
673.0,0.01667738994331075,0.29101961224489714,-0.3254585705531828,-0.34213596049649353,,,False,0.027877729397302764,0.21014983601861645,-0.2509299060581439,-0.2788076354554467,,,False
674.0,0.019463341804511314,0.315076266022198,-0.347145831923525,-0.3666091737280363,,,False,0.028321265531686346,0.21288932151807952,-0.2535794935468122,-0.28190075907849854,,,False
675.0,0.017131996777658476,0.23571592875044653,-0.26767203185542116,-0.28480402863307963,,,False,0.028246336525241666,0.21525856247762154,-0.2561578353747752,-0.2844041719000169,,,False
676.0,0.021764064788160897,0.14874740959541738,-0.17498456982570387,-0.19674863461386477,,,False,0.02812459283864427,0.2129652964554227,-0.2540685617512874,-0.28219315458993166,,,False
677.0,0.017239264762501497,0.06127492767633399,-0.08800442224950195,-0.10524368701200344,,,False,0.02841088814178311,0.21701072610096542,-0.25831217808345736,-0.28672306622524046,,,False
678.0,0.015966029584079278,0.22377061367704845,-0.2566748815318655,-0.2726409111159448,,,False,0.02814508127521187,0.21773907697815836,-0.2592911755595762,-0.2874362568347881,,,False
679.0,0.019595982125551997,0.09560879126387312,-0.12148390025094219,-0.1410798823764942,0.0,0.019595982125551997,True,0.027816142135696442,0.21424062298603513,-0.25581851574006303,-0.2836346578757595,0.0,0.027816142135696442,True
680.0,0.017604164829335356,0.21819122198352928,-0.24823604708861974,-0.2658402119179551,,,False,0.028108318415085376,0.2209843093447893,-0.2626195254730385,-0.2907278438881239,,,False
681.0,0.020643135673708096,0.10540226494808463,-0.13009033163429873,-0.15073346730800682,,,False,0.028149110652822606,0.21074532688864905,-0.25208006060153837,-0.280229171254361,,,False
682.0,0.017469812868480816,0.35905839455782235,-0.39489909176506033,-0.41236890463354114,,,False,0.028212848958109604,0.20809946079484296,-0.2494267396671308,-0.2776395886252404,,,False
683.0,0.02115899854815617,0.3515620927318292,-0.3837864858779265,-0.4049454844260827,,,False,0.02841951013128058,0.21745315001790036,-0.2588479297001776,-0.2872674398314582,,,False
684.0,0.02100911159267227,0.28390738990333036,-0.3175021445755967,-0.338511256168269,,,False,0.028463323518319594,0.2136575864661638,-0.2550278399187417,-0.2834911634370613,,,False
685.0,0.018239352283685423,0.19361269351951274,-0.22285129643442075,-0.24109064871810618,,,False,0.02813619530970285,0.22339731435732074,-0.2650586725241844,-0.29319486783388726,,,False
686.0,0.018115232426900635,0.10632939706408723,-0.13269683185917344,-0.15081206428607408,,,False,0.028556740416517568,0.2197436405298947,-0.26136421182978714,-0.2899209522463047,,,False
687.0,0.018041302404224913,0.2989730025062642,-0.33124954920652055,-0.34929085161074547,,,False,0.02834378558240841,0.2275411740064432,-0.2697298449982262,-0.29807363058063463,,,False
688.0,0.020702490107411486,0.2615168116720375,-0.2915168699933515,-0.312219360100763,,,False,0.028193692875044807,0.22954492552810465,-0.2714063149073206,-0.2996000077823654,,,False
689.0,0.019885585807972395,0.20368020981023904,-0.23286397674665,-0.2527495625546224,0.0,0.019885585807972395,True,0.028451138297529488,0.22198830540637193,-0.2637942865836545,-0.292245424881184,0.0,0.028451138297529488,True
690.0,0.020649976606397002,0.2154071618331537,-0.24435242348049985,-0.26500240008689685,,,False,0.028204630049528612,0.21777590189759963,-0.25939931203734196,-0.28760394208687057,,,False
691.0,0.019825577658431848,0.21974220622985974,-0.24961242714857512,-0.26943800480700697,,,False,0.02781408886024589,0.2234238592910838,-0.265445548463318,-0.2932596373235639,,,False
692.0,0.020574652131519378,0.2105950952380945,-0.23950773000771347,-0.26008238213923285,,,False,0.027843298640052527,0.21892756032939376,-0.26042682369717035,-0.2882701223372229,,,False
693.0,0.020877206730516795,0.21591113211600343,-0.244675369762345,-0.2655525764928618,,,False,0.0266513860090703,0.21934007482993045,-0.2605797394248284,-0.2872311254338987,,,False
694.0,0.019796821533595965,0.2124362370211237,-0.24167326137016054,-0.2614700829037565,,,False,0.028310654082826125,0.21822907984246212,-0.25845348114536226,-0.2867641352281884,,,False
695.0,0.019962985048335158,0.25920171321159946,-0.29024547348342544,-0.3102084585317606,,,False,0.0275708032694833,0.20951201754385806,-0.24962633349686564,-0.27719713676634894,,,False
696.0,0.019964173558300602,0.25148728499820894,-0.2822870510936983,-0.3022512246519989,,,False,0.027491841850459497,0.2117153773720001,-0.251248839531882,-0.2787406813823415,,,False
697.0,0.019950534302422773,0.22182373003938327,-0.25174210137894215,-0.2716926356813649,,,False,0.02747130659923619,0.20239288686000592,-0.24157103339002745,-0.26904233998926363,,,False
698.0,0.02081337382444215,0.21750687218045073,-0.24645491028411126,-0.2672682841085534,,,False,0.02785830089807856,0.21316294880057166,-0.2524887833778005,-0.28034708427587907,,,False
699.0,0.020540061824203426,0.2048352262799849,-0.23374226660454694,-0.25428232842875037,0.0,0.020540061824203426,True,0.02770519209869915,0.2069701682778362,-0.2463459591929812,-0.27405115129168034,0.0,0.02770519209869915,True
700.0,0.02065305720014321,0.2053796759756528,-0.2342156272257459,-0.2548686844258891,,,False,0.02723141933941997,0.2036609874686703,-0.24292757065631815,-0.2701589899957381,,,False
701.0,0.03305280230457097,0.09173474042248451,-0.10366765261832411,-0.13672045492289508,,,False,0.05017797542427498,0.006691666308627954,-0.015381859181452885,-0.06555983460572787,,,False
702.0,0.020537237781358242,0.20756623952738937,-0.23517105728235604,-0.2557082950637143,,,False,0.027400578708676515,0.1998158621553871,-0.23748814323481782,-0.26488872194349433,,,False
703.0,0.01939622696264473,0.17216145399212252,-0.1999100464930842,-0.21930627345572892,,,False,0.027644289390738708,0.19950839348370783,-0.23728438750728464,-0.26492867689802335,,,False
704.0,0.020765690650435653,0.21313359577515148,-0.2413866550876535,-0.26215234573808915,,,False,0.028042332077216847,0.20211847941281663,-0.2402092050910659,-0.26825153716828276,,,False
705.0,0.020351344479054845,0.1536845671321151,-0.18011167600652106,-0.2004630204855759,,,False,0.02786463329215899,0.20417196312208932,-0.24272106651999487,-0.27058569981215386,,,False
706.0,0.020757092263993304,0.2067913931256706,-0.23506112546670394,-0.25581821773069724,,,False,0.027689070053109,0.20307985571070403,-0.2416788110662894,-0.2693678811193984,,,False
707.0,0.02037421096312214,0.20616791586108055,-0.23488778532674265,-0.2552619962898648,,,False,0.02768818160281661,0.20393405836018508,-0.24269655923155992,-0.2703847408343765,,,False
708.0,0.020737290947010434,0.21009209989258792,-0.2386384104723624,-0.25937570141937283,,,False,0.028142866272824918,0.19849506695309574,-0.23698834205116248,-0.2651312083239874,,,False
709.0,0.020273467477025908,0.22851964160400925,-0.258095839187473,-0.2783693066644989,0.0,0.020273467477025908,True,0.026643859865139063,0.20996359684926477,-0.24959805697053228,-0.27624191683567134,0.0,0.026643859865139063,True
710.0,0.020154927597565375,0.2311646444683133,-0.2609369418514111,-0.28109186944897646,,,False,0.02833787161415441,0.2063686365914776,-0.24548357168632196,-0.27382144330047636,,,False
711.0,0.019412900297171562,0.07627902363050386,-0.10227998909061764,-0.1216928893877892,,,False,0.027854783808927086,0.20518352810597792,-0.24484161840146668,-0.27269640221039376,,,False
712.0,0.020210221943549433,0.20051996562835608,-0.22938649303356334,-0.24959671497711278,,,False,0.028089411540159925,0.20435916935194998,-0.24393142202004886,-0.2720208335602088,,,False
713.0,0.020421915115168887,0.22218864017185735,-0.25159065234511624,-0.2720125674602851,,,False,0.028471337195966118,0.2012133659147857,-0.24085730071730993,-0.26932863791327605,,,False
714.0,0.02033838310597924,0.19674826960257713,-0.22551396102845683,-0.24585234413443607,,,False,0.028212019048812487,0.2109152499104894,-0.2512546181633896,-0.2794666372122021,,,False
715.0,0.019610099742212728,0.2556558152524157,-0.2869107712884458,-0.3065208710306585,,,False,0.028210653388829277,0.2120717296813449,-0.2526575540182407,-0.28086820740706997,,,False
716.0,0.020262247635756125,0.21343294772645843,-0.24233332295057514,-0.26259557058633126,,,False,0.02827624519155031,0.21156025349086885,-0.2523426957144994,-0.2806189409060497,,,False
717.0,0.018843261533596,0.2801289308986744,-0.3126186636177521,-0.3314619251513481,,,False,0.028291777713927713,0.21383381346222594,-0.25458680097849884,-0.28287857869242655,,,False
718.0,0.020323929106098648,0.26010441568206155,-0.29056006070956536,-0.310883989815664,,,False,0.027762716872538507,0.21431766058002052,-0.25534239862824837,-0.2831051155007869,,,False
719.0,0.020138004423558953,0.20825291228070109,-0.23743153171115716,-0.2575695361347161,0.0,0.020138004423558953,True,0.028350132880415324,0.21791939026136628,-0.2588438504322041,-0.2871939833126194,0.0,0.028350132880415324,True
720.0,0.02058250836794373,0.21739670318653742,-0.24674390269403185,-0.2673264110619756,,,False,0.02883180475355057,0.22200022341568065,-0.26281269638517585,-0.2916445011387264,,,False
721.0,0.020789524025540074,0.2140598868600064,-0.24305615757599064,-0.2638456816015307,,,False,0.02869904695966108,0.22703999248120185,-0.26848629930542306,-0.29718534626508414,,,False
722.0,0.019433357569519083,0.23724985320443864,-0.26848630196120193,-0.287919659530721,,,False,0.028443218441341456,0.22297220873612486,-0.2646007713251152,-0.2930439897664567,,,False
723.0,0.020282223250984666,0.20705101467955547,-0.2363540508080424,-0.25663627405902706,,,False,0.028572035557345776,0.21770253132831954,-0.25923351305818,-0.28780554861552576,,,False
724.0,0.021549841048454532,0.24933556677407684,-0.2787549101275132,-0.3003047511759677,,,False,0.028717773539801927,0.22223394199785024,-0.26387676084854844,-0.29259453438835037,,,False
725.0,0.02022942356307439,0.19073207375581747,-0.2196662165582421,-0.23989564012131648,,,False,0.028459420650435607,0.22286818761188587,-0.2648353138516282,-0.2932947345020638,,,False
726.0,0.02022495460317464,0.23052190476190443,-0.2601808815110201,-0.28040583611419473,,,False,0.02886987771034727,0.2282974923021825,-0.2701449852005714,-0.29901486291091867,,,False
727.0,0.020929232251462038,0.2204131704260648,-0.24937489004647645,-0.2703041222979385,,,False,0.028949726140947596,0.22341834980307784,-0.26531483498476427,-0.29426456112571187,,,False
728.0,0.021080548380475073,0.22757227962763985,-0.2572117732612388,-0.27829232164171386,,,False,0.028982443749850817,0.21961759291084726,-0.26123268915257664,-0.29021513290242745,,,False
729.0,0.02134290426363533,0.2311067712137481,-0.2604657039830113,-0.2818086082466466,0.0,0.02134290426363533,True,0.028998856864781042,0.21993183208019915,-0.2616786564320251,-0.29067751329680613,0.0,0.028998856864781042,True
730.0,0.020225935482157842,0.18626826315789383,-0.21443230155138243,-0.23465823703354027,,,False,0.029352636478696792,0.2273223329752939,-0.2691306343828126,-0.2984832708615094,,,False
731.0,0.017670250901658913,0.0772236917293221,-0.10401329210109653,-0.12168354300275544,,,False,0.028826668169232628,0.22515047404224706,-0.26739057730980886,-0.2962172454790415,,,False
732.0,0.018658788857858988,0.22540415538847106,-0.2569762540617529,-0.2756350429196119,,,False,0.029117277175080503,0.22170576799140582,-0.2640126316288925,-0.293129908803973,,,False
733.0,0.020440645941639857,0.23208153992123073,-0.2620915853250925,-0.2825322312667324,,,False,0.02923372269960617,0.2223276172574278,-0.26456886162665444,-0.2938025843262606,,,False
734.0,0.02028751299140713,0.23449183601861773,-0.2648127546642704,-0.28510026765567753,,,False,0.028857773095238126,0.22441011564625735,-0.26660544949421655,-0.2954632225894547,,,False
735.0,0.019965474360305602,0.19816813641245942,-0.22775894780892553,-0.24772442216923113,,,False,0.02945932345387281,0.21248089402076475,-0.25431055134734903,-0.28376987480122184,,,False
736.0,0.020228751781835586,0.19878204153240187,-0.22809228354634098,-0.24832103532817656,,,False,0.02923460304988662,0.2156371428571413,-0.25767504253061074,-0.28690964558049736,,,False
737.0,0.020109652461510974,0.21047163766559154,-0.2403157020288797,-0.26042535449039067,,,False,0.02940787857083188,0.22045424239169215,-0.2620996306820788,-0.2915075092529107,,,False
738.0,0.018585083427616722,0.22384426673827387,-0.25511299163623374,-0.27369807506385047,,,False,0.028777531661296096,0.20869363730755325,-0.25026517923327835,-0.27904271089457444,,,False
739.0,0.018704355804988693,0.10921738775510122,-0.1373487317508563,-0.156053087555845,0.0,0.018704355804988693,True,0.029055216335481526,0.21245247296813324,-0.25410014493274136,-0.2831553612682229,0.0,0.029055216335481526,True
740.0,0.02090525380952385,0.23194025170067933,-0.2617087328794685,-0.28261398668899235,,,False,0.028942741812865436,0.20800954600787563,-0.24958298386211852,-0.27852572567498396,,,False
741.0,0.020384076604010065,0.19319768242033597,-0.2223081163691874,-0.24269219297319747,,,False,0.029055979154433753,0.21447104045828716,-0.25595769980458144,-0.2850136789590152,,,False
742.0,0.021376257207304017,0.2747218557107044,-0.30537281987478526,-0.3267490770820893,,,False,0.02912943682420338,0.2233560085929093,-0.265325155314499,-0.2944545921387024,,,False
743.0,0.019909302514619975,0.2307465409953451,-0.26095138907991144,-0.2808606915945314,,,False,0.028716037768826863,0.22094989437880258,-0.2630461515815416,-0.29176218935036846,,,False
